"""2022-02-07T01:23:08.304Z""",22.00,38.00
"""2022-02-07T01:26:08.306Z""",22.00,38.00
"""2022-02-07T01:29:08.806Z""",22.00,38.00
"""2022-02-07T01:32:08.311Z""",22.00,38.00
"""2022-02-07T01:35:08.811Z""",22.00,38.00
"""2022-02-07T01:38:08.320Z""",22.00,38.00
"""2022-02-07T01:41:09.532Z""",22.00,38.00
"""2022-02-07T01:44:08.812Z""",22.00,38.00
"""2022-02-07T01:47:08.321Z""",22.00,38.00
"""2022-02-07T01:50:08.323Z""",22.00,38.00
"""2022-02-07T01:53:08.325Z""",22.00,38.00
"""2022-02-07T01:56:08.326Z""",22.00,38.00
"""2022-02-07T01:59:08.826Z""",22.00,38.00
"""2022-02-07T02:02:08.332Z""",22.00,38.00
"""2022-02-07T02:05:08.831Z""",22.00,39.00
"""2022-02-07T02:08:08.332Z""",22.00,38.00
"""2022-02-07T02:11:08.331Z""",22.00,38.00
"""2022-02-07T02:14:08.333Z""",23.00,38.00
"""2022-02-07T02:17:08.409Z""",23.00,37.00
"""2022-02-07T02:20:08.347Z""",23.00,37.00
"""2022-02-07T02:23:09.349Z""",23.00,37.00
"""2022-02-07T02:26:08.374Z""",22.00,37.00
"""2022-02-07T02:29:09.376Z""",22.00,38.00
"""2022-02-07T02:32:08.885Z""",22.00,38.00
"""2022-02-07T02:35:09.389Z""",22.00,38.00
"""2022-02-07T02:38:09.589Z""",22.00,38.00
"""2022-02-07T02:41:08.426Z""",22.00,38.00
"""2022-02-07T02:44:09.447Z""",22.00,38.00
"""2022-02-07T02:47:08.451Z""",22.00,38.00
"""2022-02-07T02:50:08.463Z""",22.00,38.00
"""2022-02-07T02:53:08.474Z""",22.00,38.00
"""2022-02-07T02:56:09.474Z""",22.00,38.00
"""2022-02-07T02:59:09.483Z""",22.00,38.00
"""2022-02-07T03:02:08.512Z""",22.00,38.00
"""2022-02-07T03:05:08.523Z""",22.00,38.00
"""2022-02-07T03:08:09.522Z""",22.00,38.00
"""2022-02-07T03:11:08.541Z""",22.00,38.00
"""2022-02-07T03:14:09.537Z""",22.00,38.00
"""2022-02-07T03:17:09.543Z""",22.00,38.00
"""2022-02-07T03:20:08.564Z""",22.00,38.00
"""2022-02-07T03:23:08.577Z""",22.00,38.00
"""2022-02-07T03:26:08.585Z""",22.00,38.00
"""2022-02-07T03:29:08.597Z""",21.00,38.00
"""2022-02-07T03:32:08.601Z""",21.00,39.00
"""2022-02-07T03:35:09.294Z""",21.00,39.00
"""2022-02-07T03:38:09.106Z""",21.00,39.00
"""2022-02-07T03:41:08.615Z""",21.00,39.00
"""2022-02-07T03:44:08.620Z""",21.00,39.00
"""2022-02-07T03:47:08.626Z""",21.00,39.00
"""2022-02-07T03:50:09.620Z""",21.00,39.00
"""2022-02-07T03:53:09.132Z""",21.00,39.00
"""2022-02-07T03:56:09.143Z""",21.00,39.00
"""2022-02-07T03:59:09.158Z""",21.00,39.00
"""2022-02-07T04:02:08.663Z""",21.00,39.00
"""2022-02-07T04:05:08.671Z""",21.00,39.00
"""2022-02-07T04:08:08.676Z""",21.00,39.00
"""2022-02-07T04:11:08.680Z""",21.00,39.00
"""2022-02-07T04:14:08.762Z""",21.00,39.00
"""2022-02-07T04:17:09.194Z""",21.00,39.00
